dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
17/1/2021,1,0,1,5,casual,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,6,casual,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,7,casual,4,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,8,casual,3,3.99,1.24,11.97,10.73
17/1/2021,1,0,1,9,casual,8,3.99,1.24,31.92,30.680000000000003
17/1/2021,1,0,1,10,casual,7,3.99,1.24,27.93,26.69
17/1/2021,1,0,1,11,casual,9,3.99,1.24,35.910000000000004,34.67
17/1/2021,1,0,1,12,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
17/1/2021,1,0,1,13,casual,13,3.99,1.24,51.870000000000005,50.63
17/1/2021,1,0,1,14,casual,12,3.99,1.24,47.88,46.64
17/1/2021,1,0,1,15,casual,21,3.99,1.24,83.79,82.55000000000001
17/1/2021,1,0,1,16,casual,6,3.99,1.24,23.94,22.700000000000003
17/1/2021,1,0,1,17,casual,4,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,18,casual,7,3.99,1.24,27.93,26.69
17/1/2021,1,0,1,19,casual,2,3.99,1.24,7.98,6.74
17/1/2021,1,0,1,20,casual,4,3.99,1.24,15.96,14.72
17/1/2021,1,0,1,21,casual,3,3.99,1.24,11.97,10.73
17/1/2021,1,0,1,22,casual,0,3.99,1.24,0,-1.24
17/1/2021,1,0,1,23,casual,1,3.99,1.24,3.99,2.75
18/1/2021,1,0,2,12,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,13,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,14,casual,2,3.99,1.24,7.98,6.74
18/1/2021,1,0,2,15,casual,3,3.99,1.24,11.97,10.73
18/1/2021,1,0,2,16,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,17,casual,1,3.99,1.24,3.99,2.75
18/1/2021,1,0,2,18,casual,1,3.99,1.24,3.99,2.75
18/1/2021,1,0,2,19,casual,1,3.99,1.24,3.99,2.75
18/1/2021,1,0,2,20,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,21,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,22,casual,0,3.99,1.24,0,-1.24
18/1/2021,1,0,2,23,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,0,casual,0,3.99,1.24,0,-1.24
19/1/2021,1,0,3,1,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,2,casual,0,3.99,1.24,0,-1.24
19/1/2021,1,0,3,4,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,5,casual,0,3.99,1.24,0,-1.24
19/1/2021,1,0,3,6,casual,0,3.99,1.24,0,-1.24
19/1/2021,1,0,3,7,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,8,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,9,casual,2,3.99,1.24,7.98,6.74
19/1/2021,1,0,3,10,casual,1,3.99,1.24,3.99,2.75
19/1/2021,1,0,3,11,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
19/1/2021,1,0,3,12,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
19/1/2021,1,0,3,13,casual,11,3.99,1.24,43.89,42.65
19/1/2021,1,0,3,14,casual,7,3.99,1.24,27.93,26.69
19/1/2021,1,0,3,15,casual,4,3.99,1.24,15.96,14.72
19/1/2021,1,0,3,16,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
19/1/2021,1,0,3,17,casual,7,3.99,1.24,27.93,26.69
19/1/2021,1,0,3,18,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
19/1/2021,1,0,3,19,casual,4,3.99,1.24,15.96,14.72
19/1/2021,1,0,3,20,casual,2,3.99,1.24,7.98,6.74
19/1/2021,1,0,3,21,casual,4,3.99,1.24,15.96,14.72
19/1/2021,1,0,3,22,casual,6,3.99,1.24,23.94,22.700000000000003
19/1/2021,1,0,3,23,casual,1,3.99,1.24,3.99,2.75
20/1/2021,1,0,4,0,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
20/1/2021,1,0,4,1,casual,2,3.99,1.24,7.98,6.74
20/1/2021,1,0,4,2,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,3,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,4,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,5,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,6,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,7,casual,1,3.99,1.24,3.99,2.75
20/1/2021,1,0,4,8,casual,2,3.99,1.24,7.98,6.74
20/1/2021,1,0,4,9,casual,3,3.99,1.24,11.97,10.73
20/1/2021,1,0,4,10,casual,1,3.99,1.24,3.99,2.75
20/1/2021,1,0,4,11,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
20/1/2021,1,0,4,12,casual,7,3.99,1.24,27.93,26.69
20/1/2021,1,0,4,13,casual,12,3.99,1.24,47.88,46.64
20/1/2021,1,0,4,14,casual,6,3.99,1.24,23.94,22.700000000000003
20/1/2021,1,0,4,15,casual,8,3.99,1.24,31.92,30.680000000000003
20/1/2021,1,0,4,16,casual,8,3.99,1.24,31.92,30.680000000000003
20/1/2021,1,0,4,17,casual,8,3.99,1.24,31.92,30.680000000000003
20/1/2021,1,0,4,18,casual,1,3.99,1.24,3.99,2.75
20/1/2021,1,0,4,19,casual,6,3.99,1.24,23.94,22.700000000000003
20/1/2021,1,0,4,20,casual,2,3.99,1.24,7.98,6.74
20/1/2021,1,0,4,21,casual,3,3.99,1.24,11.97,10.73
20/1/2021,1,0,4,22,casual,0,3.99,1.24,0,-1.24
20/1/2021,1,0,4,23,casual,3,3.99,1.24,11.97,10.73
21/1/2021,1,0,5,0,casual,1,3.99,1.24,3.99,2.75
21/1/2021,1,0,5,1,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,2,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,3,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,4,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,5,casual,1,3.99,1.24,3.99,2.75
21/1/2021,1,0,5,6,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,7,casual,2,3.99,1.24,7.98,6.74
21/1/2021,1,0,5,8,casual,7,3.99,1.24,27.93,26.69
21/1/2021,1,0,5,9,casual,7,3.99,1.24,27.93,26.69
21/1/2021,1,0,5,10,casual,6,3.99,1.24,23.94,22.700000000000003
21/1/2021,1,0,5,11,casual,6,3.99,1.24,23.94,22.700000000000003
21/1/2021,1,0,5,12,casual,11,3.99,1.24,43.89,42.65
21/1/2021,1,0,5,13,casual,8,3.99,1.24,31.92,30.680000000000003
21/1/2021,1,0,5,14,casual,6,3.99,1.24,23.94,22.700000000000003
21/1/2021,1,0,5,15,casual,4,3.99,1.24,15.96,14.72
21/1/2021,1,0,5,16,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,17,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
21/1/2021,1,0,5,18,casual,1,3.99,1.24,3.99,2.75
21/1/2021,1,0,5,19,casual,3,3.99,1.24,11.97,10.73
21/1/2021,1,0,5,20,casual,1,3.99,1.24,3.99,2.75
21/1/2021,1,0,5,21,casual,0,3.99,1.24,0,-1.24
21/1/2021,1,0,5,22,casual,1,3.99,1.24,3.99,2.75
21/1/2021,1,0,5,23,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,0,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,1,casual,3,3.99,1.24,11.97,10.73
22/1/2021,1,0,6,2,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,3,casual,1,3.99,1.24,3.99,2.75
22/1/2021,1,0,6,4,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,6,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,7,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,8,casual,1,3.99,1.24,3.99,2.75
22/1/2021,1,0,6,9,casual,3,3.99,1.24,11.97,10.73
22/1/2021,1,0,6,10,casual,3,3.99,1.24,11.97,10.73
22/1/2021,1,0,6,11,casual,4,3.99,1.24,15.96,14.72
22/1/2021,1,0,6,12,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
22/1/2021,1,0,6,13,casual,12,3.99,1.24,47.88,46.64
22/1/2021,1,0,6,14,casual,11,3.99,1.24,43.89,42.65
22/1/2021,1,0,6,15,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
22/1/2021,1,0,6,16,casual,11,3.99,1.24,43.89,42.65
22/1/2021,1,0,6,17,casual,8,3.99,1.24,31.92,30.680000000000003
22/1/2021,1,0,6,18,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,19,casual,6,3.99,1.24,23.94,22.700000000000003
22/1/2021,1,0,6,20,casual,1,3.99,1.24,3.99,2.75
22/1/2021,1,0,6,21,casual,0,3.99,1.24,0,-1.24
22/1/2021,1,0,6,22,casual,7,3.99,1.24,27.93,26.69
22/1/2021,1,0,6,23,casual,2,3.99,1.24,7.98,6.74
23/1/2021,1,0,0,0,casual,2,3.99,1.24,7.98,6.74
23/1/2021,1,0,0,1,casual,1,3.99,1.24,3.99,2.75
23/1/2021,1,0,0,2,casual,3,3.99,1.24,11.97,10.73
23/1/2021,1,0,0,3,casual,1,3.99,1.24,3.99,2.75
23/1/2021,1,0,0,5,casual,0,3.99,1.24,0,-1.24
23/1/2021,1,0,0,6,casual,0,3.99,1.24,0,-1.24
23/1/2021,1,0,0,7,casual,1,3.99,1.24,3.99,2.75
23/1/2021,1,0,0,8,casual,2,3.99,1.24,7.98,6.74
23/1/2021,1,0,0,9,casual,3,3.99,1.24,11.97,10.73
23/1/2021,1,0,0,10,casual,7,3.99,1.24,27.93,26.69
23/1/2021,1,0,0,11,casual,22,3.99,1.24,87.78,86.54
23/1/2021,1,0,0,12,casual,24,3.99,1.24,95.76,94.52000000000001
23/1/2021,1,0,0,13,casual,12,3.99,1.24,47.88,46.64
23/1/2021,1,0,0,14,casual,17,3.99,1.24,67.83,66.59
23/1/2021,1,0,0,15,casual,13,3.99,1.24,51.870000000000005,50.63
23/1/2021,1,0,0,16,casual,9,3.99,1.24,35.910000000000004,34.67
23/1/2021,1,0,0,17,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
23/1/2021,1,0,0,18,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
23/1/2021,1,0,0,19,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
23/1/2021,1,0,0,20,casual,4,3.99,1.24,15.96,14.72
23/1/2021,1,0,0,21,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
23/1/2021,1,0,0,22,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
23/1/2021,1,0,0,23,casual,4,3.99,1.24,15.96,14.72
24/1/2021,1,0,1,0,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,1,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,3,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,4,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,5,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,6,casual,0,3.99,1.24,0,-1.24
24/1/2021,1,0,1,7,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
24/1/2021,1,0,1,8,casual,6,3.99,1.24,23.94,22.700000000000003
24/1/2021,1,0,1,9,casual,4,3.99,1.24,15.96,14.72
24/1/2021,1,0,1,10,casual,6,3.99,1.24,23.94,22.700000000000003
24/1/2021,1,0,1,11,casual,3,3.99,1.24,11.97,10.73
24/1/2021,1,0,1,12,casual,11,3.99,1.24,43.89,42.65
24/1/2021,1,0,1,13,casual,6,3.99,1.24,23.94,22.700000000000003
24/1/2021,1,0,1,14,casual,2,3.99,1.24,7.98,6.74
24/1/2021,1,0,1,15,casual,7,3.99,1.24,27.93,26.69
24/1/2021,1,0,1,16,casual,4,3.99,1.24,15.96,14.72
24/1/2021,1,0,1,17,casual,6,3.99,1.24,23.94,22.700000000000003
24/1/2021,1,0,1,18,casual,8,3.99,1.24,31.92,30.680000000000003
24/1/2021,1,0,1,19,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
24/1/2021,1,0,1,20,casual,1,3.99,1.24,3.99,2.75
24/1/2021,1,0,1,21,casual,6,3.99,1.24,23.94,22.700000000000003
24/1/2021,1,0,1,22,casual,3,3.99,1.24,11.97,10.73
24/1/2021,1,0,1,23,casual,3,3.99,1.24,11.97,10.73
25/1/2021,1,0,2,0,casual,3,3.99,1.24,11.97,10.73
25/1/2021,1,0,2,1,casual,0,3.99,1.24,0,-1.24
25/1/2021,1,0,2,2,casual,0,3.99,1.24,0,-1.24
25/1/2021,1,0,2,4,casual,0,3.99,1.24,0,-1.24
25/1/2021,1,0,2,5,casual,0,3.99,1.24,0,-1.24
25/1/2021,1,0,2,6,casual,1,3.99,1.24,3.99,2.75
25/1/2021,1,0,2,7,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
25/1/2021,1,0,2,8,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
25/1/2021,1,0,2,9,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
25/1/2021,1,0,2,10,casual,6,3.99,1.24,23.94,22.700000000000003
25/1/2021,1,0,2,11,casual,6,3.99,1.24,23.94,22.700000000000003
25/1/2021,1,0,2,12,casual,21,3.99,1.24,83.79,82.55000000000001
25/1/2021,1,0,2,13,casual,21,3.99,1.24,83.79,82.55000000000001
25/1/2021,1,0,2,14,casual,11,3.99,1.24,43.89,42.65
25/1/2021,1,0,2,15,casual,21,3.99,1.24,83.79,82.55000000000001
25/1/2021,1,0,2,16,casual,14,3.99,1.24,55.86,54.62
25/1/2021,1,0,2,17,casual,14,3.99,1.24,55.86,54.62
25/1/2021,1,0,2,18,casual,7,3.99,1.24,27.93,26.69
25/1/2021,1,0,2,19,casual,13,3.99,1.24,51.870000000000005,50.63
25/1/2021,1,0,2,20,casual,16,3.99,1.24,63.84,62.6
25/1/2021,1,0,2,21,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
25/1/2021,1,0,2,22,casual,4,3.99,1.24,15.96,14.72
25/1/2021,1,0,2,23,casual,3,3.99,1.24,11.97,10.73
26/1/2021,1,0,3,0,casual,3,3.99,1.24,11.97,10.73
26/1/2021,1,0,3,1,casual,0,3.99,1.24,0,-1.24
26/1/2021,1,0,3,2,casual,3,3.99,1.24,11.97,10.73
26/1/2021,1,0,3,5,casual,0,3.99,1.24,0,-1.24
26/1/2021,1,0,3,6,casual,0,3.99,1.24,0,-1.24
26/1/2021,1,0,3,7,casual,1,3.99,1.24,3.99,2.75
26/1/2021,1,0,3,8,casual,3,3.99,1.24,11.97,10.73
26/1/2021,1,0,3,9,casual,3,3.99,1.24,11.97,10.73
26/1/2021,1,0,3,10,casual,2,3.99,1.24,7.98,6.74
26/1/2021,1,0,3,11,casual,6,3.99,1.24,23.94,22.700000000000003
26/1/2021,1,0,3,12,casual,7,3.99,1.24,27.93,26.69
26/1/2021,1,0,3,13,casual,4,3.99,1.24,15.96,14.72
26/1/2021,1,0,3,14,casual,0,3.99,1.24,0,-1.24
26/1/2021,1,0,3,15,casual,1,3.99,1.24,3.99,2.75
26/1/2021,1,0,3,16,casual,1,3.99,1.24,3.99,2.75
26/1/2021,1,0,3,17,casual,0,3.99,1.24,0,-1.24
27/1/2021,1,0,4,16,casual,1,3.99,1.24,3.99,2.75
27/1/2021,1,0,4,17,casual,2,3.99,1.24,7.98,6.74
27/1/2021,1,0,4,18,casual,3,3.99,1.24,11.97,10.73
27/1/2021,1,0,4,19,casual,3,3.99,1.24,11.97,10.73
27/1/2021,1,0,4,20,casual,4,3.99,1.24,15.96,14.72
27/1/2021,1,0,4,21,casual,2,3.99,1.24,7.98,6.74
27/1/2021,1,0,4,22,casual,0,3.99,1.24,0,-1.24
27/1/2021,1,0,4,23,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,0,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,1,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,2,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,3,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,5,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,6,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,7,casual,2,3.99,1.24,7.98,6.74
28/1/2021,1,0,5,8,casual,2,3.99,1.24,7.98,6.74
28/1/2021,1,0,5,9,casual,6,3.99,1.24,23.94,22.700000000000003
28/1/2021,1,0,5,10,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,11,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,12,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,13,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,14,casual,2,3.99,1.24,7.98,6.74
28/1/2021,1,0,5,15,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,16,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
28/1/2021,1,0,5,17,casual,2,3.99,1.24,7.98,6.74
28/1/2021,1,0,5,18,casual,2,3.99,1.24,7.98,6.74
28/1/2021,1,0,5,19,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
28/1/2021,1,0,5,20,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,21,casual,1,3.99,1.24,3.99,2.75
28/1/2021,1,0,5,22,casual,0,3.99,1.24,0,-1.24
28/1/2021,1,0,5,23,casual,1,3.99,1.24,3.99,2.75
29/1/2021,1,0,6,0,casual,2,3.99,1.24,7.98,6.74
29/1/2021,1,0,6,1,casual,0,3.99,1.24,0,-1.24
29/1/2021,1,0,6,2,casual,0,3.99,1.24,0,-1.24
29/1/2021,1,0,6,3,casual,3,3.99,1.24,11.97,10.73
29/1/2021,1,0,6,4,casual,1,3.99,1.24,3.99,2.75
29/1/2021,1,0,6,6,casual,0,3.99,1.24,0,-1.24
29/1/2021,1,0,6,7,casual,1,3.99,1.24,3.99,2.75
29/1/2021,1,0,6,8,casual,3,3.99,1.24,11.97,10.73
29/1/2021,1,0,6,9,casual,0,3.99,1.24,0,-1.24
29/1/2021,1,0,6,10,casual,4,3.99,1.24,15.96,14.72
29/1/2021,1,0,6,11,casual,4,3.99,1.24,15.96,14.72
29/1/2021,1,0,6,12,casual,12,3.99,1.24,47.88,46.64
29/1/2021,1,0,6,13,casual,9,3.99,1.24,35.910000000000004,34.67
29/1/2021,1,0,6,14,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
29/1/2021,1,0,6,15,casual,22,3.99,1.24,87.78,86.54
29/1/2021,1,0,6,16,casual,19,3.99,1.24,75.81,74.57000000000001
29/1/2021,1,0,6,17,casual,9,3.99,1.24,35.910000000000004,34.67
29/1/2021,1,0,6,18,casual,9,3.99,1.24,35.910000000000004,34.67
29/1/2021,1,0,6,19,casual,6,3.99,1.24,23.94,22.700000000000003
29/1/2021,1,0,6,20,casual,1,3.99,1.24,3.99,2.75
29/1/2021,1,0,6,21,casual,1,3.99,1.24,3.99,2.75
29/1/2021,1,0,6,22,casual,4,3.99,1.24,15.96,14.72
29/1/2021,1,0,6,23,casual,3,3.99,1.24,11.97,10.73
30/1/2021,1,0,0,0,casual,0,3.99,1.24,0,-1.24
30/1/2021,1,0,0,1,casual,7,3.99,1.24,27.93,26.69
30/1/2021,1,0,0,2,casual,1,3.99,1.24,3.99,2.75
30/1/2021,1,0,0,3,casual,1,3.99,1.24,3.99,2.75
30/1/2021,1,0,0,4,casual,0,3.99,1.24,0,-1.24
30/1/2021,1,0,0,5,casual,0,3.99,1.24,0,-1.24
30/1/2021,1,0,0,7,casual,0,3.99,1.24,0,-1.24
30/1/2021,1,0,0,8,casual,1,3.99,1.24,3.99,2.75
30/1/2021,1,0,0,9,casual,4,3.99,1.24,15.96,14.72
30/1/2021,1,0,0,10,casual,7,3.99,1.24,27.93,26.69
30/1/2021,1,0,0,11,casual,9,3.99,1.24,35.910000000000004,34.67
30/1/2021,1,0,0,12,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
30/1/2021,1,0,0,13,casual,13,3.99,1.24,51.870000000000005,50.63
30/1/2021,1,0,0,14,casual,18,3.99,1.24,71.82000000000001,70.58000000000001
30/1/2021,1,0,0,15,casual,14,3.99,1.24,55.86,54.62
30/1/2021,1,0,0,16,casual,19,3.99,1.24,75.81,74.57000000000001
30/1/2021,1,0,0,17,casual,6,3.99,1.24,23.94,22.700000000000003
30/1/2021,1,0,0,18,casual,8,3.99,1.24,31.92,30.680000000000003
30/1/2021,1,0,0,19,casual,9,3.99,1.24,35.910000000000004,34.67
30/1/2021,1,0,0,20,casual,3,3.99,1.24,11.97,10.73
30/1/2021,1,0,0,21,casual,3,3.99,1.24,11.97,10.73
30/1/2021,1,0,0,22,casual,2,3.99,1.24,7.98,6.74
30/1/2021,1,0,0,23,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
31/1/2021,1,0,1,0,casual,1,3.99,1.24,3.99,2.75
31/1/2021,1,0,1,1,casual,2,3.99,1.24,7.98,6.74
31/1/2021,1,0,1,2,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,3,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,4,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,5,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,6,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,7,casual,1,3.99,1.24,3.99,2.75
31/1/2021,1,0,1,8,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,9,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,10,casual,1,3.99,1.24,3.99,2.75
31/1/2021,1,0,1,11,casual,2,3.99,1.24,7.98,6.74
31/1/2021,1,0,1,12,casual,6,3.99,1.24,23.94,22.700000000000003
31/1/2021,1,0,1,13,casual,2,3.99,1.24,7.98,6.74
31/1/2021,1,0,1,14,casual,1,3.99,1.24,3.99,2.75
31/1/2021,1,0,1,15,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,16,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,17,casual,6,3.99,1.24,23.94,22.700000000000003
31/1/2021,1,0,1,18,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,19,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,20,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,21,casual,3,3.99,1.24,11.97,10.73
31/1/2021,1,0,1,22,casual,0,3.99,1.24,0,-1.24
31/1/2021,1,0,1,23,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,0,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,1,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,2,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,3,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,5,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,6,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,7,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,8,casual,3,3.99,1.24,11.97,10.73
1/2/2021,1,0,2,9,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,10,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,11,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,12,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,13,casual,3,3.99,1.24,11.97,10.73
1/2/2021,1,0,2,14,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
1/2/2021,1,0,2,15,casual,7,3.99,1.24,27.93,26.69
1/2/2021,1,0,2,16,casual,3,3.99,1.24,11.97,10.73
1/2/2021,1,0,2,17,casual,4,3.99,1.24,15.96,14.72
1/2/2021,1,0,2,18,casual,3,3.99,1.24,11.97,10.73
1/2/2021,1,0,2,19,casual,3,3.99,1.24,11.97,10.73
1/2/2021,1,0,2,20,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
1/2/2021,1,0,2,21,casual,0,3.99,1.24,0,-1.24
1/2/2021,1,0,2,22,casual,2,3.99,1.24,7.98,6.74
1/2/2021,1,0,2,23,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,0,casual,0,3.99,1.24,0,-1.24
2/2/2021,1,0,3,1,casual,0,3.99,1.24,0,-1.24
2/2/2021,1,0,3,2,casual,4,3.99,1.24,15.96,14.72
2/2/2021,1,0,3,3,casual,0,3.99,1.24,0,-1.24
2/2/2021,1,0,3,4,casual,0,3.99,1.24,0,-1.24
2/2/2021,1,0,3,5,casual,0,3.99,1.24,0,-1.24
2/2/2021,1,0,3,6,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,7,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,8,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,9,casual,4,3.99,1.24,15.96,14.72
2/2/2021,1,0,3,10,casual,2,3.99,1.24,7.98,6.74
2/2/2021,1,0,3,11,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
2/2/2021,1,0,3,12,casual,3,3.99,1.24,11.97,10.73
2/2/2021,1,0,3,13,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,14,casual,2,3.99,1.24,7.98,6.74
2/2/2021,1,0,3,15,casual,10,3.99,1.24,39.900000000000006,38.660000000000004
2/2/2021,1,0,3,16,casual,8,3.99,1.24,31.92,30.680000000000003
2/2/2021,1,0,3,17,casual,7,3.99,1.24,27.93,26.69
2/2/2021,1,0,3,18,casual,7,3.99,1.24,27.93,26.69
2/2/2021,1,0,3,19,casual,3,3.99,1.24,11.97,10.73
2/2/2021,1,0,3,20,casual,4,3.99,1.24,15.96,14.72
2/2/2021,1,0,3,21,casual,1,3.99,1.24,3.99,2.75
2/2/2021,1,0,3,22,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
2/2/2021,1,0,3,23,casual,3,3.99,1.24,11.97,10.73
3/2/2021,1,0,4,0,casual,1,3.99,1.24,3.99,2.75
3/2/2021,1,0,4,1,casual,0,3.99,1.24,0,-1.24
3/2/2021,1,0,4,2,casual,0,3.99,1.24,0,-1.24
3/2/2021,1,0,4,3,casual,0,3.99,1.24,0,-1.24
3/2/2021,1,0,4,5,casual,0,3.99,1.24,0,-1.24
3/2/2021,1,0,4,6,casual,0,3.99,1.24,0,-1.24
3/2/2021,1,0,4,7,casual,1,3.99,1.24,3.99,2.75
3/2/2021,1,0,4,8,casual,4,3.99,1.24,15.96,14.72
3/2/2021,1,0,4,9,casual,6,3.99,1.24,23.94,22.700000000000003
3/2/2021,1,0,4,10,casual,2,3.99,1.24,7.98,6.74
3/2/2021,1,0,4,11,casual,9,3.99,1.24,35.910000000000004,34.67
3/2/2021,1,0,4,12,casual,2,3.99,1.24,7.98,6.74
3/2/2021,1,0,4,13,casual,4,3.99,1.24,15.96,14.72
3/2/2021,1,0,4,14,casual,4,3.99,1.24,15.96,14.72
3/2/2021,1,0,4,15,casual,4,3.99,1.24,15.96,14.72
3/2/2021,1,0,4,16,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
3/2/2021,1,0,4,17,casual,5,3.99,1.24,19.950000000000003,18.710000000000004
3/2/2021,1,0,4,18,casual,2,3.99,1.24,7.98,6.74
3/2/2021,1,0,4,19,casual,4,3.99,1.24,15.96,14.72
